ID,Marital_Status,Sex,DV,age,Years_Education,hours_worked,Occupation,income,capital_wealth
5816,Married,Female,0,48,13,29,Other,38764.18,21623.3
5817,Married,Male,0,43,15,32,Administrative,28254.54,37088.86
5818,Married,Female,0,43,11,27,Trade,37699.57,12107.92
5819,Married,Female,1,58,12,30,Professional,60235.2,97446.93
5820,Married,Male,0,41,14,29,Professional,20701.61,5.3
5821,Married,Female,0,46,11,30,Administrative,25824.43,11001.2
5822,Married,Male,1,57,14,27,Unemployed,3592.23,1000.01
5823,Married,Female,1,54,15,30,Administrative,24916.64,68702.11
5824,Married,Female,1,58,12,31,Trade,44968.11,94685.64
5825,Married,Female,0,39,13,33,Trade,39039.87,3144.84
5826,Married,Female,0,45,9,33,Retired,37493.07,3142.66
5827,Married,Female,1,56,12,28,Trade,51395.84,90305.18
5828,Married,Female,0,42,12,30,Retired,44120.88,2743.68
5829,Married,Female,1,54,11,29,Professional,69021.32,49588.49
5830,Married,Female,0,43,8,27,Administrative,10557.75,7086.33
5831,Married,Female,0,51,15,27,Other,44235.76,49336.32
5832,Married,Male,1,40,16,54,Professional,29622.8,6471.97
5833,Married,Female,1,48,17,22,Administrative,29113.95,21616.35
5834,Married,Female,0,54,9,37,Administrative,32605.41,49588.52
5835,Married,Female,1,57,12,32,Trade,41390.39,100003.42
5836,Married,Female,1,57,15,28,Administrative,25134.87,94686.35
5837,Married,Male,0,44,11,28,Administrative,19707.7,1.37
5838,Married,Female,0,46,15,30,Retired,34612,4311.61
5839,Married,Female,1,58,14,25,Trade,45507.98,97447.9
5840,Married,Female,1,59,13,24,Other,38023.47,94682.37
5841,Married,Female,0,44,16,28,Trade,25981.88,11001.9
5842,Married,Female,0,49,11,27,Professional,67894.35,52055.47
5843,Married,Female,0,46,14,29,Professional,58132.09,7897.82
5844,Married,Male,0,50,13,31,Administrative,34953.79,19703.88
5845,Married,Female,1,56,18,34,Trade,49051.13,90309.39
5846,Married,Male,1,64,9,35,Administrative,30439.85,100000.62
5847,Married,Female,1,48,16,30,Unemployed,3720.42,216.16
5848,Married,Female,0,42,10,34,Other,32514.26,9548.02
5849,Married,Female,1,57,9,28,Administrative,37791.96,94682.33
5850,Married,Female,0,44,12,27,Other,34876.3,4306.38
5851,Married,Female,1,54,14,24,Administrative,34211.65,68702.64
5852,Married,Female,0,48,10,30,Trade,46814.14,21618.86
5853,Married,Female,0,42,19,33,Administrative,18725.23,3144.45
5854,Married,Female,1,54,11,33,Professional,56461.95,75394.06
5855,Married,Female,0,52,12,31,Professional,58051.22,64587.53
5856,Married,Female,0,45,14,36,Administrative,27961.03,4309.16
5857,Married,Female,1,51,17,31,Trade,49383.39,49336.07
5858,Married,Female,0,39,17,29,Other,29376.47,9550.44
5859,Married,Female,0,46,16,32,Trade,47189.66,7490.59
5860,Married,Female,0,39,12,33,Trade,-6692.21,3143.81
5861,Married,Female,0,51,15,39,Administrative,28217.26,32169.78
5862,Married,Male,1,47,17,52,Retired,34039.13,37090.74
5863,Married,Male,1,52,13,54,Administrative,37392.34,100004.53
5864,Married,Female,0,39,9,39,Other,28651.4,15933.81
5865,Married,Female,0,47,13,34,Professional,68762.18,14564.61
5866,Married,Male,1,45,11,56,Administrative,37681.71,6469.44
5867,Married,Female,0,44,10,,Administrative,30774.76,4311.86
5868,Married,Female,1,56,14,19,Other,40843.72,77021.59
5869,Married,Female,0,43,10,30,Professional,49802.31,7900.27
5870,Married,Female,0,48,10,37,Trade,48581.75,21614.78
5871,Married,Female,1,51,9,27,Retired,34356.77,49337.63
5872,Married,Female,0,50,12,30,Trade,53040.24,52054.15
5873,Married,Male,1,56,10,24,Trade,45923.43,90308.07
5874,Married,Female,0,47,15,27,Retired,29508.31,14559.18
5875,Married,Female,0,52,9,21,Other,42116.54,32170
5876,Married,Male,0,48,15,35,Professional,75846.89,21619.43
5877,Married,Female,0,46,13,30,Retired,48876.22,7902.89
5878,Married,Female,0,34,10,32,Administrative,8864.1,4.29
5879,Married,Male,0,56,17,37,Retired,31936.3,92244.63
5880,Married,Female,0,46,9,30,Administrative,32756.26,4314.51
5881,Married,Male,1,73,15,,Administrative,31017.87,93466.72
5882,Married,Male,1,67,17,13,Other,48757.53,93465.76
5883,Married,Male,1,56,9,26,Administrative,35494.5,92245.06
5884,Married,Female,0,43,16,34,Trade,24493.96,11003.37
5885,Married,Female,0,38,9,32,Professional,16387.33,15929.34
5886,Married,Female,0,43,16,29,Other,37917.68,12109
5887,Married,Female,1,55,14,34,Professional,55560.81,90306.81
5888,Married,Male,0,47,12,29,Trade,52193.67,1.31
5889,Married,Female,1,56,12,25,Other,40507.75,77019.56
5890,Married,Male,0,45,15,30,Unemployed,3838.07,0.04
5891,Married,Male,0,47,11,34,Trade,49340.41,3.04
5892,Married,Male,0,34,13,33,Retired,17779.12,2.06
5893,Married,Male,1,58,16,36,Retired,22732.63,100004.64
5894,Married,Male,0,46,11,26,Administrative,32274.67,0.81
5895,Married,Female,1,55,16,25,Unemployed,3809.78,770.21
5896,Married,Male,0,37,13,32,Unemployed,3718.4,370.93
5897,Married,Female,1,70,13,13,Professional,62783.76,93470.9
5898,Married,Male,0,40,14,33,Other,12183.21,3144.16
5899,Married,Female,1,48,14,29,Trade,46790.51,21622.65
5900,Married,Male,0,42,14,28,Other,30069.54,8.3
5901,Married,Female,0,48,13,30,Professional,64837.76,21614.09
5902,Married,Male,0,42,17,22,Trade,19928.06,3141.8
5903,Married,Male,0,50,16,27,Administrative,24818.2,52053.91
5904,Married,Male,0,39,11,25,Trade,15761.02,6472.32
5905,Married,Female,1,,11,32,Trade,44871.37,49336.53
5906,Married,Female,0,45,15,34,Professional,58241.86,7892.38
5907,Married,Female,0,50,12,35,Other,41989.88,52054.94
5908,Married,Female,0,44,15,34,Other,33249.65,4308.13
5909,Married,Male,0,47,13,33,Trade,51940.88,3141.71
5910,Married,Female,1,52,12,27,Other,42154.52,64583.93
5911,Married,Male,1,52,12,50,Trade,50522.68,100002.46
5912,Married,Female,1,55,8,41,Professional,59374.67,90309.94
5913,Married,Female,0,51,18,31,Other,39256.52,49333.42
5914,Married,Female,1,51,16,33,Professional,55090.57,49336.68
5915,Married,Female,1,52,13,23,Unemployed,3768.19,321.69
5916,Married,Female,1,58,17,25,Other,52905.21,97445.59
5917,Married,Female,0,40,12,30,Other,36392.82,9551.85
5918,Married,Female,0,44,14,26,Professional,33884.43,4306.86
5919,Married,Female,0,47,16,23,Administrative,29566.73,7487.83
5920,Married,Female,1,56,16,27,Trade,50887.79,92240.87
5921,Married,Female,0,41,16,27,Administrative,19232.66,5303.58
5922,Married,Female,0,43,8,32,Other,21668.92,15933.41
5923,Married,Female,0,41,9,29,Administrative,12786.82,5300.11
5924,Married,Female,1,56,15,33,Administrative,34222.72,77018.17
5925,,Female,0,47,15,26,Trade,44439.72,14564.23
5926,Married,Female,0,55,11,28,Trade,45332,90310.46
5927,Married,Female,0,43,12,35,Administrative,43078.98,12109.74
5928,Married,Male,1,54,12,65,Retired,43549.7,100001.13
5929,Married,Female,1,58,15,35,Trade,48216.38,99998.96
5930,Married,Female,0,50,13,31,Trade,48573.79,32005.99
5931,Married,Female,1,53,14,35,Other,40742.62,77218.28
5932,Married,Male,0,41,12,34,Administrative,39806.44,4.27
5933,Married,Female,0,48,16,26,Professional,56803.94,21614.42
5934,Married,Female,1,67,11,10,Professional,69967.82,93464.84
5935,Married,Female,0,47,10,30,Trade,47361.22,14566.37
5936,Married,Female,0,48,11,36,Administrative,29860.29,21613.34
5937,Married,Female,1,56,15,26,Administrative,28247.28,92243.93
5938,Married,Male,0,40,14,24,Other,21788.19,5.9
5939,Married,Female,1,57,18,31,Professional,64889.8,94681.63
5940,Married,Male,0,48,16,30,Other,38179.1,21618.9
5941,Married,Female,0,,13,26,Professional,50123.83,9553.14
5942,Married,Female,0,45,11,23,Administrative,25793.65,7490.56
5943,Married,Female,0,40,13,26,Other,27444.75,9550.56
5944,Married,Female,1,57,12,24,Administrative,31834.93,94682.69
5945,Married,Female,1,55,11,24,Trade,47363.06,90306.75
5946,Married,Male,1,49,16,52,Professional,64757.14,52055.32
5947,Married,Female,1,52,10,32,Administrative,32627.97,64586.58
5948,Married,Male,0,39,16,36,Professional,21128.65,6468.5
5949,Married,Female,0,45,13,32,Other,35294.98,15933.41
5950,Married,Female,1,52,12,25,Unemployed,3824.94,645.87
5951,Married,Male,0,48,13,32,Retired,28715.67,21620.64
5952,Married,Female,0,36,11,28,Administrative,24660.34,10589.96
5953,Married,Male,1,43,18,47,Professional,51456.77,37097.04
5954,Married,Male,0,,8,31,Professional,62123.43,6473.85
5955,Married,Female,1,65,12,13,Professional,63311.18,93467.81
5956,Married,Female,1,55,10,26,Trade,46134.39,92246.12
5957,Married,Female,0,38,11,30,Professional,15867.85,10591.59
5958,Married,Female,1,55,16,29,Administrative,35548.8,92241.99
5959,Married,Male,0,51,16,35,Trade,48187.16,49336.13
5960,Married,Female,0,48,9,31,Administrative,33045.07,21618.95
5961,Married,Female,0,53,18,26,Trade,47667.75,75393.28
5962,Married,Female,0,43,20,28,Professional,25897.02,11000.76
5963,Married,Female,0,44,11,32,Administrative,21125.92,7489.35
5964,Married,Female,1,57,12,19,Retired,19424.02,100002.68
5965,Married,Female,0,45,9,25,Professional,72115.59,7899.42
5966,Married,Male,0,49,16,27,Trade,49309.16,52053.5
5967,Married,Female,1,48,14,27,Retired,19488.46,21614.21
5968,Married,Female,0,43,17,31,Retired,25357.34,11003.4
5969,Married,Female,0,49,18,34,Trade,52137.36,32004.28
5970,Married,Male,0,43,16,33,Trade,36759.02,3145.62
5971,Married,Female,1,56,15,25,Professional,63306.62,77019.68
5972,Married,Female,1,57,17,36,Trade,46520.4,100004.92
5973,Married,Male,0,50,12,27,Other,42429.11,52055
5974,Married,Female,1,51,11,22,Professional,60844.39,51431.22
5975,Married,Female,1,58,12,29,Professional,60969.91,97449.26
5976,Married,Male,1,55,13,57,Administrative,36758.59,100004.38
5977,Married,Male,1,56,18,29,Administrative,28337.66,92243.76
5978,Married,Female,0,48,13,24,Unemployed,3693.89,216.19
5979,Married,Male,1,,13,64,Other,43705.42,100003.15
5980,Married,Male,0,40,14,25,Other,12434.2,6465.15
5981,Married,Female,1,55,10,32,Other,34641.58,77018.57
5982,Married,Female,0,50,16,25,Other,45610.35,32002.06
5983,Married,Male,1,51,9,43,Retired,21839.19,100002.13
5984,Married,Female,0,44,15,34,Trade,41212.39,12104.45
5985,Married,Female,0,39,15,36,Other,31242.68,9549.81
5986,Married,Female,1,58,12,27,Trade,44485.4,100001.37
5987,Married,Female,1,54,11,28,Unemployed,3713.41,772.2
5988,Married,Female,1,68,15,12,Administrative,39809.7,100005.99
5989,Married,Female,1,54,10,28,Trade,47927.15,77218.36
5990,Married,Female,1,55,14,28,Trade,41390.72,90310.96
5991,Married,Female,0,46,11,33,Trade,49773.56,3139.37
5992,Married,Female,0,,18,31,Retired,21759.01,14568.78
5993,Married,Female,0,,14,32,Administrative,39512.69,7490.09
5994,Married,Female,0,32,17,27,Trade,21408.75,0.29
5995,Married,Female,0,45,15,23,Retired,30494.05,15936.01
5996,Married,Female,1,56,16,31,Professional,71287.7,92241.96
5997,Married,Female,0,42,10,31,Professional,-791.16,5298.98
5998,Married,Male,1,57,13,32,Professional,56745.1,100001.57
5999,Married,Female,1,57,15,31,Retired,22437.61,94684.97
6000,Married,Female,0,47,17,31,Administrative,31301.86,14567.24
6001,Married,Female,0,42,13,36,Other,34934.67,9547.78
6002,Married,Female,0,49,10,30,Retired,17695.33,52054.58
6003,Married,Female,0,42,11,27,Other,30702.31,9553.71
6004,Married,Female,0,51,12,23,Other,38512.91,32170.03
6005,Married,Female,1,52,18,28,Professional,62978.41,51427.85
6006,Married,Female,0,43,11,26,Professional,33925.22,4309.94
6007,Married,Female,1,54,16,27,Professional,57306.98,68704.39
6008,Married,Female,0,45,19,32,Trade,45770.77,7497.5
6009,Married,Male,1,58,13,35,Other,42654.14,100000.77
6010,Married,Female,1,41,16,26,Trade,9190.67,2743.89
6011,Married,Female,0,45,13,31,Trade,44660.21,12110.54
6012,Married,Female,0,39,8,27,Administrative,11532.98,5298.99
6013,Married,Male,1,51,9,49,Retired,38552.54,99999.38
6014,Married,Female,0,47,18,36,Retired,18264.88,14567.16
6015,Married,Female,1,47,16,24,Professional,65483.77,14565.41
6016,Married,Female,1,57,12,36,Administrative,27521.3,100004.04
6017,Married,Female,0,54,9,33,Trade,49594.2,75390.59
6018,Married,Female,1,58,13,29,Retired,24788.49,97451.07
6019,Married,Male,0,45,18,24,Other,39730.44,3.3
6020,Married,Male,1,54,11,59,Other,49438.9,100001.12
6021,,Female,1,56,9,31,Administrative,32672.61,92244.51
6022,Married,Male,0,45,12,26,Professional,65568.12,0.34
6023,Married,Female,0,41,13,27,Retired,47191.84,2736.47
6024,Married,Female,0,37,13,23,Administrative,30056.3,7492.41
6025,Married,Male,0,51,12,36,Other,32791.59,49338.95
6026,Married,Female,1,57,13,34,Administrative,26386.48,97443.26
6027,Married,Male,0,46,20,38,Retired,18186.17,1.62
6028,,Male,0,45,13,30,Trade,44468.5,2.48
6029,Married,Male,0,42,14,25,Retired,34566.77,6468.92
6030,Married,Male,1,55,14,43,Other,35506.01,100005.92
6031,Married,Female,0,46,10,29,Other,41065.99,12112.55
6032,Married,Female,1,57,14,32,Professional,61000.49,100001.65
6033,Married,Female,1,58,14,30,Trade,46993.26,97447.04
6034,Married,Male,1,52,18,,Other,46604.59,100002.89
6035,Married,Female,0,37,14,25,Professional,24082.22,10591.7
6036,Married,Female,0,47,19,38,Other,44267.5,14563.31
6037,Married,Female,1,55,11,33,Unemployed,3717.54,770.18
6038,Married,Male,0,38,8,29,Unemployed,3753.35,0.02
6039,Married,Male,1,55,12,60,Other,43307.13,100000.9
6040,Married,Male,0,53,11,,Professional,57035.98,75395.93
6041,Married,Female,1,57,11,36,Administrative,33596.02,100001.94
6042,Married,Female,0,51,11,35,Administrative,34443.09,49334.2
6043,Married,Male,0,49,11,32,Trade,51767.76,32007.29
6044,Married,Female,1,53,15,22,Retired,32437.53,77220.28
6045,Married,Male,0,45,14,24,Trade,47178.1,2.84
6046,Married,Female,0,52,13,32,Trade,47582.23,64585.45
6047,Married,Female,0,51,12,33,Other,45541.3,49333.75
6048,Married,Female,1,50,14,,Trade,51067.39,52051.51
6049,Married,Female,1,57,9,29,Other,35746.01,97447.34
6050,Married,Female,1,50,12,25,Professional,57898.38,32001.58
6051,Married,Male,0,42,9,30,Trade,27855.4,3.37
6052,Married,Female,0,33,14,27,Professional,32352.46,4.9
6053,Married,Female,0,47,13,27,Retired,44312.91,14563.66
6054,Married,Male,1,57,14,26,Professional,52321.57,94685.58
6055,Married,Female,0,34,10,34,Professional,44722.08,1.1
6056,Married,Male,1,55,18,49,Other,37630.57,100004.78
6057,Married,Female,1,56,17,32,Administrative,27644.8,77020.37
6058,Married,Female,0,45,15,40,Administrative,34073,7494.19
6059,Married,Female,0,37,18,31,Unemployed,3770.4,105.91
6060,Married,Female,1,58,10,33,Professional,44481.41,97446.33
6061,Married,Female,1,56,11,28,Retired,18570.14,90312.72
6062,Married,Female,0,37,14,26,Retired,38418.31,10592.83
6063,Married,Female,0,46,15,25,Administrative,29049.09,4310.25
6064,Married,Female,0,51,11,27,Administrative,39654.28,49337.52
6065,Married,Female,0,39,15,38,Professional,-5450.89,5297.99
6066,Married,Female,0,46,8,33,Trade,47090.34,3145.16
6067,Married,Male,1,55,15,78,Other,40455.69,99999.08
6068,Married,Female,0,41,10,28,Professional,40409.97,9550.72
6069,Married,Female,0,45,12,25,Unemployed,3736.68,70.85
6070,Married,Male,1,59,14,25,Administrative,32670.1,97446.95
6071,Married,Female,1,43,15,30,Unemployed,3659.73,70.85
6072,Married,Female,1,53,14,35,Administrative,36208.45,77216.02
6073,Married,Female,0,41,10,26,Trade,11298.33,2740.47
6074,Married,Male,1,49,15,54,Retired,30648.89,52050.97
6075,Married,Female,1,54,16,31,Unemployed,3757.48,753.95
6076,Married,Male,0,45,14,35,Unemployed,3712.31,0.06
6077,Married,Female,1,59,10,33,Trade,51566.08,97445.24
6078,Married,Male,1,52,16,56,Trade,41349.04,100004.24
6079,Married,Male,0,33,16,35,Unemployed,3766.96,-0.01
6080,Married,Female,0,41,12,37,Other,28731.68,15935.17
6081,Married,Female,0,37,18,29,Trade,25448.49,10592.92
6082,Married,Female,1,45,11,26,Trade,51288.47,7899.59
6083,Married,Female,0,47,11,37,Unemployed,3634.86,74.9
6084,Married,Male,0,40,15,28,Other,19252.8,1.71
6085,Married,Female,0,46,15,28,Unemployed,3885.01,70.86
6086,Married,Female,1,71,16,10,Administrative,41136.36,93466.4
6087,Married,Female,0,48,11,31,Other,37995.28,21612.87
6088,Married,Female,1,55,12,27,Retired,21752.28,92244.87
6089,Married,Female,1,50,15,21,Professional,57131.24,52054.22
6090,Married,Female,0,43,13,32,Trade,31375.39,7492.92
6091,Married,Female,1,50,16,31,Administrative,26457,19704.81
6092,Married,Female,0,56,19,26,Trade,46500.04,92245.16
6093,Married,Female,1,57,13,25,Retired,28634.53,97448.96
6094,Married,Female,0,44,10,31,Unemployed,3553.38,70.88
6095,Married,Male,1,54,12,41,Unemployed,3584.8,1000.06
6096,Married,Male,1,56,9,30,Other,37201.21,90311.39
6097,Married,Female,1,55,10,27,Professional,54772.71,92246.31
6098,Married,Female,1,,16,8,Trade,48269.72,100003.8
6099,Married,Female,0,39,14,21,Unemployed,3775.72,31.48
6100,Married,Female,0,38,11,33,Retired,31783.42,3143.98
6101,Married,Female,0,45,8,,Professional,51316.15,3138
6102,Married,Female,0,56,14,32,Professional,57431.39,77014.85
6103,Married,Male,0,34,15,27,Trade,16733.51,1.43
6104,Married,Female,0,43,11,27,Trade,-1242.99,7084.34
6105,Married,Female,0,43,13,30,Professional,39977.98,12112.01
6106,Married,Male,1,54,12,42,Professional,63139.98,100005.95
6107,Married,Male,0,46,13,19,Professional,54174.83,37088.54
6108,Married,Female,0,43,15,37,Administrative,32574.28,7490.77
6109,Married,Male,0,54,19,36,Trade,45686.57,75392.13
6110,Married,Male,1,52,15,61,Unemployed,3734.47,1000.03
6111,Married,Female,1,55,8,30,Unemployed,3717.18,903.07
6112,Married,Male,1,59,14,29,Retired,36142.54,97444.65
6113,Married,Female,0,47,8,35,Professional,65150.21,14563.74
6114,Married,Female,1,57,15,22,Other,48355.15,100000.88
6115,Married,Male,1,40,14,51,Unemployed,3697.17,370.92
6116,Married,Female,0,42,14,27,Retired,15732.28,2743.49
6117,Married,Female,0,38,8,,Professional,-805.56,3145.51
6118,Married,Female,1,53,12,32,Other,47663.01,75390.7
6119,Married,Female,1,58,18,30,Other,46999.71,97449.92
6120,Married,Female,1,39,9,31,Retired,27182.41,2746.69
6121,Married,Male,0,45,13,34,Retired,38808.71,2.37
6122,Married,Male,0,44,16,31,Administrative,24239.7,6473.4
6123,Married,Female,0,42,13,37,Professional,21620.79,15929.09
6124,Married,Female,1,51,9,28,Trade,47187.22,51429.37
6125,Married,Female,1,46,14,31,Other,37345.22,12109.04
6126,Married,Male,0,50,10,23,Unemployed,3618.14,520.55
6127,Married,Female,1,,15,27,Other,33128.5,92242.95
6128,Married,Female,0,39,12,20,Professional,37659.56,3145.14
6129,Married,Male,0,37,8,31,Trade,1606.34,6471.73
6130,Married,Female,1,55,14,,Trade,45495.75,92246.39
6131,Married,Male,0,49,20,29,Trade,46848.81,32000.35
6132,Married,Male,0,40,8,26,Professional,34806.58,-0.06
6133,Married,Female,0,44,13,31,Trade,23935.47,11000.61
6134,Married,Female,1,57,12,37,Trade,47464.69,94682.21
6135,Married,Female,1,74,15,10,Administrative,34337.91,93464.56
6136,Married,Male,0,49,9,27,Other,30867.13,52053.57
6137,Married,Male,0,43,9,34,Unemployed,3683.63,0.02
6138,Married,Female,0,46,11,28,Professional,58977.72,7901.86
6139,Married,Female,0,37,11,32,Other,7248.6,15930.74
6140,Married,Female,1,54,16,26,Professional,54884.44,75390.38
6141,Married,Female,0,46,11,33,Other,31412.44,3142.91
6142,Married,Female,1,58,13,30,Trade,42608.43,97445.24
6143,Married,Female,1,55,16,33,Professional,66749.86,77017.78
6144,Married,Female,0,45,10,27,Trade,51252.32,7896.23
6145,Married,Female,0,47,13,28,Retired,35017.85,14564.17
6146,Married,Female,0,41,9,35,Administrative,18213.29,5294.37
6147,Married,Female,0,45,8,26,Administrative,35127.32,4308.29
6148,Married,Female,0,34,14,34,Trade,19458.35,2.88
6149,Married,Male,0,41,11,29,Professional,16795.59,-2.08
6150,Married,Female,0,50,12,26,Trade,42263.53,32004.39
6151,Married,Female,1,46,13,25,Trade,45795.38,12104.39
6152,Married,Female,0,39,10,31,Professional,31148.87,9550.36
6153,Married,Female,0,46,16,35,Administrative,26048.3,11004.33
6154,Married,Female,1,76,12,9,Administrative,29099.77,100000.62
6155,Married,Female,0,37,12,37,Other,43700.4,15931.82
6156,Married,Male,1,55,10,69,Trade,49454.82,100005.51
